baseImg0,cond0,response0,rt0,time_elapsed0,world0,baseImg1,cond1,response1,rt1,time_elapsed1,world1,baseImg2,cond2,response2,rt2,time_elapsed2,world2,baseImg3,cond3,response3,rt3,time_elapsed3,world3,baseImg4,cond4,response4,rt4,time_elapsed4,world4,baseImg5,cond5,response5,rt5,time_elapsed5,world5,baseImg6,cond6,response6,rt6,time_elapsed6,world6,baseImg7,cond7,response7,rt7,time_elapsed7,world7,baseImg8,cond8,response8,rt8,time_elapsed8,world8,baseImg9,cond9,response9,rt9,time_elapsed9,world9,baseImg10,cond10,response10,rt10,time_elapsed10,world10,baseImg11,cond11,response11,rt11,time_elapsed11,world11,baseImg12,cond12,response12,rt12,time_elapsed12,world12,baseImg13,cond13,response13,rt13,time_elapsed13,world13,baseImg14,cond14,response14,rt14,time_elapsed14,world14,baseImg15,cond15,response15,rt15,time_elapsed15,world15,pid
assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,71,17150,173514,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0202/col_early_basered.jpg,col_early_translate,100,7251,210252,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,23,9959,244828,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,6,11589,284778,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0091/nocol_basered.jpg,nocol_translate,0,6658,313223,lh_ll_unlink_plinko_0091,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,73,6296,336005,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0269/nocol_basered.jpg,nocol_translate,0,5060,363554,hh_hl_unlink_plinko_0269,assets/targets/lh_ll_unlink_plinko_0155/col_early_basered.jpg,col_early_translate,100,8519,387204,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,100,5470,412475,hh_hl_unlink_plinko_0240,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,100,9411,439016,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,58,6424,467791,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0246/nocol_basered.jpg,nocol_translate,0,3819,488334,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0105/col_early_basered.jpg,col_early_translate,100,3361,506333,hh_hl_unlink_plinko_0105,assets/targets/lh_hl_unlink_plinko_0110/col_early_basered.jpg,col_early_translate,100,3635,525752,lh_hl_unlink_plinko_0110,assets/targets/lh_ll_unlink_plinko_0060/nocol_basered.jpg,nocol_translate,0,6938,549490,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,95,5151,573382,lh_hl_unlink_plinko_0036,62f6a708f2652115028a370e
assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,93,13812,93354,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,100,9160,132417,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0217/col_early_basered.jpg,col_early_translate,100,4208,156685,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0246/col_early_basered.jpg,col_early_translate,93,3252,190820,hh_hl_unlink_plinko_0246,assets/targets/lh_hl_unlink_plinko_0049/col_early_basered.jpg,col_early_translate,100,6171,221796,lh_hl_unlink_plinko_0049,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,73,4941,244545,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0111/nocol_basered.jpg,nocol_translate,0,4510,267370,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,0,11287,296889,hh_hl_unlink_plinko_0202,assets/targets/lh_hl_unlink_plinko_0036/nocol_basered.jpg,nocol_translate,0,4581,324789,lh_hl_unlink_plinko_0036,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,26,9550,350416,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,92,4677,381991,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0105/nocol_basered.jpg,nocol_translate,0,5100,409264,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,42,7388,434541,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0252/nocol_basered.jpg,nocol_translate,0,5018,459535,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,70,5541,487903,hh_hl_unlink_plinko_0269,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,58,6089,518704,lh_ll_unlink_plinko_0091,6100958d58867298209534a7
assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,0,19976,117803,hh_hl_unlink_plinko_0105,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,100,5738,149141,lh_ll_unlink_plinko_0217,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,100,8138,173908,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0202/nocol_basered.jpg,nocol_translate,0,7243,195684,hh_hl_unlink_plinko_0202,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,0,9468,223283,lh_hl_unlink_plinko_0036,assets/targets/lh_hl_unlink_plinko_0049/nocol_basered.jpg,nocol_translate,0,4922,247946,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,100,4453,274253,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,100,3413,292814,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0315/nocol_basered.jpg,nocol_translate,0,7200,318464,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,100,4563,345026,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,100,3949,372176,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,0,4801,399676,hh_hl_unlink_plinko_0393,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,100,3931,426756,lh_hl_unlink_plinko_0111,assets/targets/lh_ll_unlink_plinko_0155/nocol_basered.jpg,nocol_translate,0,3715,445676,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0252/col_early_basered.jpg,col_early_translate,100,3485,473068,hh_hl_unlink_plinko_0252,assets/targets/lh_hl_unlink_plinko_0110/col_early_basered.jpg,col_early_translate,100,3399,497145,lh_hl_unlink_plinko_0110,62e32e3f9b344613c0350376
assets/targets/lh_hl_unlink_plinko_0049/nocol_basered.jpg,nocol_translate,12,22760,172192,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,4,13561,212544,hh_hl_unlink_plinko_0252,assets/targets/lh_ll_unlink_plinko_0155/col_early_basered.jpg,col_early_translate,100,5014,238744,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,78,5773,267196,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,52,10338,297774,hh_hl_unlink_plinko_0202,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,100,4791,321608,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0110/nocol_basered.jpg,nocol_translate,0,5723,415475,lh_hl_unlink_plinko_0110,assets/targets/lh_hl_unlink_plinko_0036/col_early_basered.jpg,col_early_translate,100,4810,440906,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0246/nocol_basered.jpg,nocol_translate,65,11867,479067,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,100,3702,506782,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,100,3461,535285,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0315/col_early_basered.jpg,col_early_translate,100,3402,558313,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0105/col_early_basered.jpg,col_early_translate,100,2561,583957,hh_hl_unlink_plinko_0105,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,84,3026,609258,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0393/nocol_basered.jpg,nocol_translate,0,3104,631710,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,21,7304,732895,hh_hl_unlink_plinko_0269,5bee18e1824eae0001669764
assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,100,18211,109137,lh_hl_unlink_plinko_0111,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,78,12716,146024,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,83,5550,170906,hh_hl_unlink_plinko_0269,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,63,5705,191845,lh_hl_unlink_plinko_0110,assets/targets/lh_hl_unlink_plinko_0036/nocol_basered.jpg,nocol_translate,0,5272,215506,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,100,5447,239909,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,100,5625,265793,hh_hl_unlink_plinko_0240,assets/targets/lh_ll_unlink_plinko_0091/nocol_basered.jpg,nocol_translate,0,4447,282698,lh_ll_unlink_plinko_0091,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,90,5126,301426,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0202/col_early_basered.jpg,col_early_translate,100,5300,325111,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0393/nocol_basered.jpg,nocol_translate,0,4832,344974,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0060/col_early_basered.jpg,col_early_translate,100,4858,364737,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,78,4423,382399,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0105/nocol_basered.jpg,nocol_translate,0,3902,401844,hh_hl_unlink_plinko_0105,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,100,6184,422478,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,100,6096,444625,hh_hl_unlink_plinko_0315,615aecb2d3ef3c51b22f4048
assets/targets/hh_hl_unlink_plinko_0393/col_early_basered.jpg,col_early_translate,100,17459,571164,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,30,7019,601692,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0315/nocol_basered.jpg,nocol_translate,0,5501,628843,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,0,5770,658748,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,62,6222,689828,hh_hl_unlink_plinko_0252,assets/targets/lh_ll_unlink_plinko_0091/col_early_basered.jpg,col_early_translate,95,3832,810884,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,66,5553,836676,hh_hl_unlink_plinko_0269,assets/targets/lh_ll_unlink_plinko_0060/nocol_basered.jpg,nocol_translate,69,5831,859675,lh_ll_unlink_plinko_0060,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,51,4038,883027,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0049/col_early_basered.jpg,col_early_translate,100,3410,907296,lh_hl_unlink_plinko_0049,assets/targets/lh_hl_unlink_plinko_0110/nocol_basered.jpg,nocol_translate,44,11297,945264,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0246/nocol_basered.jpg,nocol_translate,0,3792,968572,hh_hl_unlink_plinko_0246,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,64,5021,993669,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,68,3353,1015828,hh_hl_unlink_plinko_0240,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,59,4090,1049836,lh_hl_unlink_plinko_0036,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,58,3119,1070348,lh_ll_unlink_plinko_0217,62fe8008b96d060396649f3e
assets/targets/lh_ll_unlink_plinko_0217/col_early_basered.jpg,col_early_translate,98,11710,191254,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0202/nocol_basered.jpg,nocol_translate,13,11301,384614,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0105/col_early_basered.jpg,col_early_translate,100,8082,555282,hh_hl_unlink_plinko_0105,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,7,14660,871399,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,17,9336,990848,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0252/nocol_basered.jpg,nocol_translate,0,6776,1023755,hh_hl_unlink_plinko_0252,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,58,8107,1077883,lh_hl_unlink_plinko_0110,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,81,10585,1128081,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,72,9971,1199987,hh_hl_unlink_plinko_0269,assets/targets/lh_ll_unlink_plinko_0155/col_early_basered.jpg,col_early_translate,100,9659,1242641,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,64,7615,1305236,hh_hl_unlink_plinko_0315,assets/targets/lh_hl_unlink_plinko_0036/nocol_basered.jpg,nocol_translate,3,6941,1352184,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0246/col_early_basered.jpg,col_early_translate,100,15114,1407426,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,77,7222,1440843,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0049/nocol_basered.jpg,nocol_translate,9,12383,1482899,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,84,8777,1525895,hh_hl_unlink_plinko_0240,55cf91b434e9060012e56fba
assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,43,36701,195053,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,100,18145,247348,hh_hl_unlink_plinko_0315,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,100,11059,291855,lh_hl_unlink_plinko_0049,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,91,8786,327301,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0269/col_early_basered.jpg,col_early_translate,100,7114,378750,hh_hl_unlink_plinko_0269,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,81,10269,418467,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,97,22412,473323,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0240/nocol_basered.jpg,nocol_translate,0,8054,526595,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0246/col_early_basered.jpg,col_early_translate,100,4620,574267,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0060/col_early_basered.jpg,col_early_translate,100,4936,610918,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,41,13309,684561,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0155/col_early_basered.jpg,col_early_translate,100,4162,714523,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,0,7941,746303,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0252/nocol_basered.jpg,nocol_translate,0,5351,771365,hh_hl_unlink_plinko_0252,assets/targets/lh_ll_unlink_plinko_0091/nocol_basered.jpg,nocol_translate,0,4299,797992,lh_ll_unlink_plinko_0091,assets/targets/lh_hl_unlink_plinko_0111/nocol_basered.jpg,nocol_translate,0,4202,822232,lh_hl_unlink_plinko_0111,599f7acaec626e0001d53f8f
assets/targets/hh_hl_unlink_plinko_0269/nocol_basered.jpg,nocol_translate,0,10893,114088,hh_hl_unlink_plinko_0269,assets/targets/lh_hl_unlink_plinko_0111/nocol_basered.jpg,nocol_translate,0,8643,235043,lh_hl_unlink_plinko_0111,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,77,8291,278705,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,80,5589,319502,hh_hl_unlink_plinko_0240,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,100,5507,349387,lh_ll_unlink_plinko_0091,assets/targets/lh_ll_unlink_plinko_0155/col_early_basered.jpg,col_early_translate,100,3916,382194,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0246/nocol_basered.jpg,nocol_translate,0,4149,411529,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,63,5065,449938,hh_hl_unlink_plinko_0202,assets/targets/lh_hl_unlink_plinko_0110/nocol_basered.jpg,nocol_translate,0,4655,480283,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0252/col_early_basered.jpg,col_early_translate,100,3650,514514,hh_hl_unlink_plinko_0252,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,100,5637,543214,lh_hl_unlink_plinko_0049,assets/targets/lh_ll_unlink_plinko_0217/col_early_basered.jpg,col_early_translate,100,4090,575971,lh_ll_unlink_plinko_0217,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,100,3679,602035,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0315/col_early_basered.jpg,col_early_translate,100,4190,634190,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,80,5267,664997,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,84,3832,694954,hh_hl_unlink_plinko_0105,60329bc5eccb812b1403ea45
assets/targets/hh_hl_unlink_plinko_0315/nocol_basered.jpg,nocol_translate,29,14573,95355,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,0,11806,133489,hh_hl_unlink_plinko_0202,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,20,8503,166788,lh_hl_unlink_plinko_0036,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,85,4934,197813,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0240/nocol_basered.jpg,nocol_translate,0,6562,227516,hh_hl_unlink_plinko_0240,assets/targets/lh_ll_unlink_plinko_0217/nocol_basered.jpg,nocol_translate,8,8048,257056,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,46,8915,603701,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,29,4520,629153,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0393/col_early_basered.jpg,col_early_translate,100,6310,656097,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0060/col_early_basered.jpg,col_early_translate,88,4957,685497,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0110/nocol_basered.jpg,nocol_translate,0,6940,712886,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,30,5717,736600,hh_hl_unlink_plinko_0105,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,53,9838,762994,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0252/col_early_basered.jpg,col_early_translate,100,5923,787479,hh_hl_unlink_plinko_0252,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,87,4861,811636,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,100,4279,834787,lh_hl_unlink_plinko_0111,57fb972266e0d000010f7ef2
assets/targets/hh_hl_unlink_plinko_0315/col_early_basered.jpg,col_early_translate,100,33597,238619,hh_hl_unlink_plinko_0315,assets/targets/lh_hl_unlink_plinko_0049/nocol_basered.jpg,nocol_translate,35,15667,289057,lh_hl_unlink_plinko_0049,assets/targets/lh_ll_unlink_plinko_0091/col_early_basered.jpg,col_early_translate,100,10606,344213,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,72,19544,397681,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0202/nocol_basered.jpg,nocol_translate,0,11433,440219,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0393/col_early_basered.jpg,col_early_translate,100,6174,487961,hh_hl_unlink_plinko_0393,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,94,14399,540833,lh_hl_unlink_plinko_0110,assets/targets/lh_ll_unlink_plinko_0060/nocol_basered.jpg,nocol_translate,0,11362,573317,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,100,19520,620184,lh_hl_unlink_plinko_0111,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,100,11135,655481,lh_ll_unlink_plinko_0217,assets/targets/lh_hl_unlink_plinko_0036/col_early_basered.jpg,col_early_translate,100,6556,686776,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,100,11309,720362,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,57,17092,761994,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0246/nocol_basered.jpg,nocol_translate,0,8557,792634,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,100,6779,821783,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,100,9718,854976,hh_hl_unlink_plinko_0105,638f9c5080682fc265d5bf16
assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,50,15858,169020,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,15,13532,236306,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0315/nocol_basered.jpg,nocol_translate,4,6551,282450,hh_hl_unlink_plinko_0315,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,89,12508,344074,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0269/nocol_basered.jpg,nocol_translate,0,6542,395730,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,100,6347,436770,hh_hl_unlink_plinko_0240,assets/targets/lh_ll_unlink_plinko_0217/nocol_basered.jpg,nocol_translate,0,5392,472618,lh_ll_unlink_plinko_0217,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,95,6812,503787,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,100,5283,533763,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,0,5277,566386,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0105/col_early_basered.jpg,col_early_translate,100,4761,608299,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,0,5382,635019,hh_hl_unlink_plinko_0202,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,100,4796,658546,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,99,4373,686354,lh_hl_unlink_plinko_0110,assets/targets/lh_hl_unlink_plinko_0049/col_early_basered.jpg,col_early_translate,100,5357,714594,lh_hl_unlink_plinko_0049,assets/targets/lh_hl_unlink_plinko_0036/nocol_basered.jpg,nocol_translate,0,5173,746123,lh_hl_unlink_plinko_0036,60ec8bdfb5696e50adacde9f
