trial,rt,response,img,recording,world,true_goal,filler,base_probe,distractor_probe,true_color,answer,probetype,probe_num,object,worldtype,pid,confidence,correct_conf,correct
13,4435,0,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0002/col1blue.jpg,red,0,col1,0,bottombump_0,definite,5dc474fd45b8f933f16d6241,50,100,1
14,4600,0,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0001/col11blue.jpg,red,0,col1,1,topbump_0,NA,5dc474fd45b8f933f16d6241,50,100,1
0,29969,96,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0002/col11blue.jpg,red,0,col1,1,topbump_2,NA,65fccfbedce99b1065ef1768,46,4,0
1,16903,0,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0246/col1blue.jpg,red,0,col1,0,bump_6,maybe,65fccfbedce99b1065ef1768,50,100,1
2,12891,27,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1red.jpg,assets/targets/lh_hh_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,65fccfbedce99b1065ef1768,23,73,1
3,7051,49,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0269/col1blue.jpg,red,0,col1,0,topbump_1,maybe,65fccfbedce99b1065ef1768,1,51,1
4,5123,78,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0393/col11red.jpg,blue,1,col1,1,bottombump_2,maybe,65fccfbedce99b1065ef1768,28,78,1
5,5728,11,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1red.jpg,assets/targets/lh_hh_plinko_0000/col1blue.jpg,red,0,col1,0,topbump_3,NA,65fccfbedce99b1065ef1768,39,89,1
6,6573,26,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,65fccfbedce99b1065ef1768,24,74,1
7,4469,63,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0000/col11blue.jpg,red,0,col1,1,topbump_0,maybe,65fccfbedce99b1065ef1768,13,37,0
8,15135,51,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0002/col11red.jpg,blue,1,col1,1,bottombump_0,definite,65fccfbedce99b1065ef1768,1,51,1
9,4632,50,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0240/col1red.jpg,blue,1,col1,0,topbump_0,maybe,65fccfbedce99b1065ef1768,0,50,0
10,5650,93,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1blue.jpg,assets/targets/lh_hh_plinko_0003/col1red.jpg,blue,1,col1,0,topbump_1,NA,65fccfbedce99b1065ef1768,43,93,1
11,7297,35,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0202/col21blue.jpg,red,0,col2,1,bump_4,maybe,65fccfbedce99b1065ef1768,15,65,1
12,7418,69,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0000/col11blue.jpg,red,0,col1,1,bottombump_0,definite,65fccfbedce99b1065ef1768,19,31,0
13,3735,25,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0001/col11blue.jpg,red,0,col1,1,bump_5,NA,65fccfbedce99b1065ef1768,25,75,1
14,4303,39,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1red.jpg,assets/targets/lh_hh_plinko_0002/col1blue.jpg,red,0,col1,0,bottombump_0,definite,65fccfbedce99b1065ef1768,11,61,1
0,34185,90,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0002/col11red.jpg,blue,1,col1,1,bottombump_0,definite,66d0ea175f9fab7ad09a3a7b,40,90,1
1,14034,61,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1blue.jpg,assets/targets/lh_hh_plinko_0000/col11red.jpg,blue,1,col1,1,topbump_3,NA,66d0ea175f9fab7ad09a3a7b,11,61,1
2,5486,83,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0240/col11red.jpg,blue,1,col1,1,topbump_0,maybe,66d0ea175f9fab7ad09a3a7b,33,83,1
3,8701,7,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1red.jpg,assets/targets/lh_hh_plinko_0001/col11blue.jpg,red,0,col1,1,topbump_0,NA,66d0ea175f9fab7ad09a3a7b,43,93,1
4,7946,89,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0002/col11blue.jpg,red,0,col1,1,topbump_2,NA,66d0ea175f9fab7ad09a3a7b,39,11,0
5,8480,12,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1red.jpg,assets/targets/lh_hh_plinko_0003/col11blue.jpg,red,0,col1,1,topbump_1,NA,66d0ea175f9fab7ad09a3a7b,38,88,1
6,5246,88,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0000/col1red.jpg,blue,1,col1,0,bottombump_0,definite,66d0ea175f9fab7ad09a3a7b,38,88,1
7,7737,84,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0001/col1red.jpg,blue,1,col1,0,bump_5,NA,66d0ea175f9fab7ad09a3a7b,34,84,1
8,8162,50,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0246/col11blue.jpg,red,0,col1,1,bump_6,maybe,66d0ea175f9fab7ad09a3a7b,0,50,0
9,4868,36,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0202/col11blue.jpg,red,0,col1,1,bottombump_0,maybe,66d0ea175f9fab7ad09a3a7b,14,64,1
10,4423,50,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0269/col21blue.jpg,red,0,col2,1,topbump_3,maybe,66d0ea175f9fab7ad09a3a7b,0,50,0
11,4997,42,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0393/col1blue.jpg,red,0,col1,0,bottombump_2,maybe,66d0ea175f9fab7ad09a3a7b,8,58,1
12,7602,89,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0000/col1red.jpg,blue,1,col1,0,topbump_0,maybe,66d0ea175f9fab7ad09a3a7b,39,89,1
13,7326,97,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0001/col1red.jpg,blue,1,col1,0,topbump_0,NA,66d0ea175f9fab7ad09a3a7b,47,97,1
14,6972,16,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1red.jpg,assets/targets/lh_hh_plinko_0002/col11blue.jpg,red,0,col1,1,bottombump_0,definite,66d0ea175f9fab7ad09a3a7b,34,84,1
0,30268,30,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0269/col21blue.jpg,red,0,col2,1,topbump_3,maybe,60fd68529739d73bd851aba2,20,70,1
1,11292,12,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0240/col11blue.jpg,red,0,col1,1,topbump_0,maybe,60fd68529739d73bd851aba2,38,88,1
2,13282,3,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0000/col1blue.jpg,red,0,col1,0,topbump_0,maybe,60fd68529739d73bd851aba2,47,97,1
3,10841,61,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0393/col1red.jpg,blue,1,col1,0,bottombump_2,maybe,60fd68529739d73bd851aba2,11,61,1
4,6401,1,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0002/col11blue.jpg,red,0,col1,1,bottombump_0,definite,60fd68529739d73bd851aba2,49,99,1
5,8340,31,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1red.jpg,assets/targets/lh_hh_plinko_0003/col11blue.jpg,red,0,col1,1,topbump_1,NA,60fd68529739d73bd851aba2,19,69,1
6,7453,93,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1blue.jpg,assets/targets/lh_hh_plinko_0000/col1red.jpg,blue,1,col1,0,topbump_3,NA,60fd68529739d73bd851aba2,43,93,1
7,5474,97,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0001/col11red.jpg,blue,1,col1,1,topbump_0,NA,60fd68529739d73bd851aba2,47,97,1
8,7626,93,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1blue.jpg,assets/targets/lh_hh_plinko_0002/col1red.jpg,blue,1,col1,0,bottombump_0,definite,60fd68529739d73bd851aba2,43,93,1
9,6855,93,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0000/col11red.jpg,blue,1,col1,1,bottombump_0,definite,60fd68529739d73bd851aba2,43,93,1
10,8890,92,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0246/col21red.jpg,blue,1,col2,1,bump_4,maybe,60fd68529739d73bd851aba2,42,92,1
11,7039,2,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0002/col1blue.jpg,red,0,col1,0,topbump_2,NA,60fd68529739d73bd851aba2,48,98,1
12,5595,7,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0001/col1blue.jpg,red,0,col1,0,bump_5,NA,60fd68529739d73bd851aba2,43,93,1
13,10373,26,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0202/col1blue.jpg,red,0,col1,0,bottombump_0,maybe,60fd68529739d73bd851aba2,24,74,1
14,6433,3,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1red.jpg,assets/targets/lh_hh_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,60fd68529739d73bd851aba2,47,97,1
0,22227,66,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0000/col1red.jpg,blue,1,col1,0,bottombump_0,definite,66d8a2e983245e94534a26d2,16,66,1
1,15378,83,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1blue.jpg,assets/targets/lh_hh_plinko_0000/col1red.jpg,blue,1,col1,0,topbump_3,NA,66d8a2e983245e94534a26d2,33,83,1
2,18885,100,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0240/col11red.jpg,blue,1,col1,1,topbump_0,maybe,66d8a2e983245e94534a26d2,50,100,1
3,4716,100,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0001/col1red.jpg,blue,1,col1,0,topbump_0,NA,66d8a2e983245e94534a26d2,50,100,1
4,5701,0,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1red.jpg,assets/targets/lh_hh_plinko_0002/col1blue.jpg,red,0,col1,0,bottombump_0,definite,66d8a2e983245e94534a26d2,50,100,1
5,8150,72,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0202/col21blue.jpg,red,0,col2,1,bump_4,maybe,66d8a2e983245e94534a26d2,22,28,0
6,6716,14,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0002/col1blue.jpg,red,0,col1,0,topbump_2,NA,66d8a2e983245e94534a26d2,36,86,1
7,6492,0,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0001/col11blue.jpg,red,0,col1,1,bump_5,NA,66d8a2e983245e94534a26d2,50,100,1
8,7663,52,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0393/col1red.jpg,blue,1,col1,0,bottombump_2,maybe,66d8a2e983245e94534a26d2,2,52,1
9,9986,83,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0002/col11blue.jpg,red,0,col1,1,bottombump_0,definite,66d8a2e983245e94534a26d2,33,17,0
10,5777,4,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1blue.jpg,assets/targets/lh_hh_plinko_0003/col11red.jpg,blue,1,col1,1,topbump_1,NA,66d8a2e983245e94534a26d2,46,4,0
11,9267,72,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0246/col1blue.jpg,red,0,col1,0,bump_6,maybe,66d8a2e983245e94534a26d2,22,28,0
12,4026,4,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0000/col11blue.jpg,red,0,col1,1,topbump_0,maybe,66d8a2e983245e94534a26d2,46,96,1
13,6278,8,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0269/col11blue.jpg,red,0,col1,1,topbump_1,maybe,66d8a2e983245e94534a26d2,42,92,1
14,3515,0,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1red.jpg,assets/targets/lh_hh_plinko_0001/col11blue.jpg,red,0,col1,1,topbump_0,NA,66d8a2e983245e94534a26d2,50,100,1
0,21919,87,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1blue.jpg,assets/targets/lh_hh_plinko_0003/col1red.jpg,blue,1,col1,0,topbump_1,NA,67417f2133472ff294734562,37,87,1
1,8484,87,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0240/col2red.jpg,blue,1,col2,0,bottombump_1,maybe,67417f2133472ff294734562,37,87,1
2,8915,10,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0269/col11blue.jpg,red,0,col1,1,topbump_1,maybe,67417f2133472ff294734562,40,90,1
3,5984,84,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0393/col11red.jpg,blue,1,col1,1,bottombump_2,maybe,67417f2133472ff294734562,34,84,1
4,7161,7,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0001/col11blue.jpg,red,0,col1,1,bump_5,NA,67417f2133472ff294734562,43,93,1
5,5835,9,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0000/col11blue.jpg,red,0,col1,1,topbump_0,maybe,67417f2133472ff294734562,41,91,1
6,5743,92,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1blue.jpg,assets/targets/lh_hh_plinko_0001/col1red.jpg,blue,1,col1,0,topbump_0,NA,67417f2133472ff294734562,42,92,1
7,6428,7,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0000/col11blue.jpg,red,0,col1,1,bottombump_0,definite,67417f2133472ff294734562,43,93,1
8,6263,9,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0246/col2red.jpg,blue,1,col2,0,bump_4,maybe,67417f2133472ff294734562,41,9,0
9,5282,0,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,67417f2133472ff294734562,50,100,1
10,5912,88,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0002/col11red.jpg,blue,1,col1,1,topbump_2,NA,67417f2133472ff294734562,38,88,1
