,noise_position_moving,noise_collision_direction,noise_collision_elasticity,epsilon,rmse,r
669,10.0,0.30000000000000004,0.4,0.15000000000000002,0.10678787453468531,0.964663356469253
670,10.0,0.4,0.4,0.1,0.09789338298779775,0.9711588877155461
671,10.0,0.5,0.4,0.15000000000000002,0.08950044087063029,0.9755183874645124
672,10.0,0.6000000000000001,0.4,0.15000000000000002,0.087995490336446,0.97477692229324
673,10.0,0.7000000000000001,0.4,0.1,0.1017426102067623,0.9667740540590889
674,10.0,0.8,0.4,0.1,0.11077661562214282,0.9611262151851387
675,11.0,0.0,0.4,0.1,0.09166186208720466,0.9758975512649835
676,11.0,0.1,0.4,0.15000000000000002,0.09860865671255341,0.9698608852349413
677,11.0,0.2,0.4,0.15000000000000002,0.09998925910221869,0.9685259570697811
678,11.0,0.30000000000000004,0.4,0.1,0.10038848419045554,0.9683811711020168
679,11.0,0.4,0.4,0.1,0.09014771748729139,0.9747313086885401
680,11.0,0.5,0.4,0.1,0.09702503612180216,0.9708166478663488
681,11.0,0.6000000000000001,0.4,0.1,0.10359561595216783,0.9672608477312199
682,11.0,0.7000000000000001,0.4,0.15000000000000002,0.09417223661413836,0.9716032357146954
683,11.0,0.8,0.4,0.1,0.09355720398530314,0.9730149097885216
684,12.0,0.0,0.4,0.1,0.10593887239964771,0.965423782226317
685,12.0,0.1,0.4,0.1,0.10122490387328643,0.9691025863874606
686,12.0,0.2,0.4,0.1,0.09324959881754646,0.9727151594101262
687,12.0,0.30000000000000004,0.4,0.1,0.10907115616811836,0.9625539599500295
688,12.0,0.4,0.4,0.05,0.10949806765481866,0.9635856655194712
689,12.0,0.5,0.4,0.15000000000000002,0.09649107091144389,0.9663627250115283
690,12.0,0.6000000000000001,0.4,0.1,0.09444713133345331,0.9730518517175137
691,12.0,0.7000000000000001,0.4,0.1,0.11122903234374613,0.962623157173189
692,12.0,0.8,0.4,0.1,0.10133842804472189,0.9691200315095945
693,13.0,0.0,0.4,0.15000000000000002,0.09191253192341131,0.9749048202564318
694,13.0,0.1,0.4,0.1,0.10327134771439496,0.9690957863531646
695,13.0,0.2,0.4,0.1,0.10722983114226037,0.9676216467139512
696,13.0,0.30000000000000004,0.4,0.1,0.10140611651285514,0.9689398120986178
697,13.0,0.4,0.4,0.1,0.11028512639011669,0.9616983233272302
698,13.0,0.5,0.4,0.1,0.09463909133059889,0.9727724409224491
699,13.0,0.6000000000000001,0.4,0.1,0.10485636949244305,0.9661591173478945
700,13.0,0.7000000000000001,0.4,0.1,0.09607777936682191,0.9728744358261209
701,13.0,0.8,0.4,0.1,0.11175676639141877,0.9634477907265656
702,14.0,0.0,0.4,0.1,0.1048765337822303,0.96574558970218
703,14.0,0.1,0.4,0.1,0.09866117434467127,0.9724807497313223
704,14.0,0.2,0.4,0.1,0.09942276118471871,0.9717580336623962
705,14.0,0.30000000000000004,0.4,0.1,0.10627049810936105,0.9667322846516581
706,14.0,0.4,0.4,0.1,0.09829074351489918,0.9712150810025328
707,14.0,0.5,0.4,0.1,0.08108148778141545,0.9770126567997259
708,14.0,0.6000000000000001,0.4,0.1,0.10168937527318521,0.9699384669925759
709,14.0,0.7000000000000001,0.4,0.1,0.11289059446768208,0.9621534256027476
710,14.0,0.8,0.4,0.15000000000000002,0.09341648148015465,0.968474724629634
711,15.0,0.0,0.4,0.1,0.09606266047539823,0.9675546721161067
712,15.0,0.1,0.4,0.1,0.11447387224939877,0.9614572118710365
713,15.0,0.2,0.4,0.1,0.10654010585461483,0.9669291489080157
714,15.0,0.30000000000000004,0.4,0.1,0.10590094525635223,0.9672690491006576
715,15.0,0.4,0.4,0.1,0.10038948055174679,0.9731707998645596
716,15.0,0.5,0.4,0.1,0.10657188159893273,0.9672273674160263
717,15.0,0.6000000000000001,0.4,0.15000000000000002,0.0838501877975496,0.9748677372778487
718,15.0,0.7000000000000001,0.4,0.1,0.08848835495368065,0.9723179324378616
719,15.0,0.8,0.4,0.1,0.10786058839162785,0.9673235448186186
720,0.0,0.0,0.5,0.15000000000000002,0.07532724097992663,0.9805830774456024
721,0.0,0.1,0.5,0.1,0.08157923661137645,0.9764506066861363
722,0.0,0.2,0.5,0.1,0.1012848407957316,0.9716814915192528
723,0.0,0.30000000000000004,0.5,0.1,0.09625233135413612,0.9733557927206323
724,0.0,0.4,0.5,0.1,0.10468965278008942,0.9700437716960423
725,0.0,0.5,0.5,0.1,0.10663979419721978,0.967764408229293
726,0.0,0.6000000000000001,0.5,0.1,0.09657731947092393,0.9671538696693588
727,0.0,0.7000000000000001,0.5,0.15000000000000002,0.10341597778071464,0.9625255782366128
728,0.0,0.8,0.5,0.1,0.10299573585450603,0.9695587581615722
729,1.0,0.0,0.5,0.1,0.11239854369362166,0.9622650322649253
730,1.0,0.1,0.5,0.15000000000000002,0.08033642130283837,0.9774239640043426
731,1.0,0.2,0.5,0.15000000000000002,0.07534979314028205,0.9803439750284291
732,1.0,0.30000000000000004,0.5,0.15000000000000002,0.07206240996865246,0.9826289071356911
733,1.0,0.4,0.5,0.1,0.08916570845931922,0.9717405123527924
734,1.0,0.5,0.5,0.15000000000000002,0.07127643587569243,0.9832313345166735
735,1.0,0.6000000000000001,0.5,0.15000000000000002,0.07945929515706723,0.9784335908269223
736,1.0,0.7000000000000001,0.5,0.15000000000000002,0.07685460850005373,0.9793213106032794
737,1.0,0.8,0.5,0.15000000000000002,0.07321296681153193,0.9816375948334838
738,2.0,0.0,0.5,0.1,0.0765295234021667,0.9807579099072639
739,2.0,0.1,0.5,0.1,0.07203677238570133,0.982428624616807
740,2.0,0.2,0.5,0.1,0.0812829844359481,0.9781848141537626
741,2.0,0.30000000000000004,0.5,0.1,0.10457822409122229,0.9622440111914923
742,2.0,0.4,0.5,0.1,0.10282783219471636,0.9639808269802432
743,2.0,0.5,0.5,0.1,0.09760989012616887,0.9666912115769875
744,2.0,0.6000000000000001,0.5,0.1,0.08639257943531983,0.9743503989026673
745,2.0,0.7000000000000001,0.5,0.1,0.0794262693823898,0.977851191968627
746,2.0,0.8,0.5,0.1,0.09404862953796529,0.9694139961017659
747,3.0,0.0,0.5,0.15000000000000002,0.06748827394581058,0.9846053150409266
748,3.0,0.1,0.5,0.1,0.09941457294076751,0.9664094923034838
749,3.0,0.2,0.5,0.1,0.09488103839622572,0.968507568608891
750,3.0,0.30000000000000004,0.5,0.1,0.09651097546713644,0.9682151186706847
751,3.0,0.4,0.5,0.15000000000000002,0.07311957820231606,0.981623419574418
752,3.0,0.5,0.5,0.1,0.08896363674706242,0.9731443204802498
753,3.0,0.6000000000000001,0.5,0.1,0.07947401405732134,0.9783397873443496
754,3.0,0.7000000000000001,0.5,0.1,0.0837242977273339,0.976609192052607
755,3.0,0.8,0.5,0.15000000000000002,0.06758881059325123,0.9846903962879171
756,4.0,0.0,0.5,0.1,0.10477422954056188,0.9621784614606635
757,4.0,0.1,0.5,0.15000000000000002,0.08780446095555941,0.9747076208983603
758,4.0,0.2,0.5,0.15000000000000002,0.10320886373436816,0.9633612520024556
759,4.0,0.30000000000000004,0.5,0.15000000000000002,0.10870430436598845,0.9587419953349728
760,4.0,0.4,0.5,0.1,0.08693416850774105,0.9733962062222614
761,4.0,0.5,0.5,0.15000000000000002,0.09463925470960531,0.9702516730407249
762,4.0,0.6000000000000001,0.5,0.15000000000000002,0.07127811759729305,0.9829155700785196
763,4.0,0.7000000000000001,0.5,0.1,0.09365590012770246,0.9701405275372089
764,4.0,0.8,0.5,0.15000000000000002,0.07218655590973803,0.9823901089855411
765,5.0,0.0,0.5,0.15000000000000002,0.07131385060253927,0.983732416513746
766,5.0,0.1,0.5,0.15000000000000002,0.09107805360423026,0.9720013272822753
767,5.0,0.2,0.5,0.15000000000000002,0.07622205453098084,0.9804394467291419
768,5.0,0.30000000000000004,0.5,0.15000000000000002,0.08535320314363987,0.97607084205104
769,5.0,0.4,0.5,0.15000000000000002,0.09566573334381526,0.9697056274085621
770,5.0,0.5,0.5,0.15000000000000002,0.08952596898547921,0.9731299581044913
771,5.0,0.6000000000000001,0.5,0.15000000000000002,0.1030880170253371,0.9646102687353024
772,5.0,0.7000000000000001,0.5,0.15000000000000002,0.0919128763524274,0.9723812160835412
773,5.0,0.8,0.5,0.15000000000000002,0.07468035571683422,0.981482993694603
774,6.0,0.0,0.5,0.1,0.10732788905974647,0.9598739481911428
775,6.0,0.1,0.5,0.15000000000000002,0.0804344240685953,0.9778720814719191
776,6.0,0.2,0.5,0.1,0.11278504716676739,0.955770229075423
777,6.0,0.30000000000000004,0.5,0.1,0.09297581714145635,0.9716248842995957
778,6.0,0.4,0.5,0.1,0.1108886814017751,0.9574892297932315
779,6.0,0.5,0.5,0.15000000000000002,0.0857039178991351,0.9758886559316621
780,6.0,0.6000000000000001,0.5,0.1,0.10670094581523838,0.9607131261356625
781,6.0,0.7000000000000001,0.5,0.15000000000000002,0.09832735533509523,0.967936667205458
782,6.0,0.8,0.5,0.15000000000000002,0.10433420250808582,0.963547484386153
783,7.0,0.0,0.5,0.15000000000000002,0.07796971069185071,0.9799904095329853
784,7.0,0.1,0.5,0.1,0.09483460880264134,0.970626780930025
785,7.0,0.2,0.5,0.15000000000000002,0.08833506359001533,0.9744394998207477
786,7.0,0.30000000000000004,0.5,0.1,0.11270245283073715,0.9568421718393881
787,7.0,0.4,0.5,0.1,0.10266382124665654,0.964457972784917
788,7.0,0.5,0.5,0.1,0.09783656260259502,0.9702216730989628
789,7.0,0.6000000000000001,0.5,0.15000000000000002,0.1000934010331622,0.9670644364314617
790,7.0,0.7000000000000001,0.5,0.1,0.10657634302918763,0.9618722224824982
791,7.0,0.8,0.5,0.15000000000000002,0.09236047730001642,0.9718283998278585
792,8.0,0.0,0.5,0.15000000000000002,0.08803216828226991,0.9748287429718402
793,8.0,0.1,0.5,0.1,0.11172574114559532,0.9577765849462598
794,8.0,0.2,0.5,0.1,0.10189968365905054,0.9652077937434008
795,8.0,0.30000000000000004,0.5,0.15000000000000002,0.1075796054452347,0.9625301379529976
796,8.0,0.4,0.5,0.1,0.09503240190950751,0.9704290579731117
797,8.0,0.5,0.5,0.1,0.09836827939462815,0.9685945014963223
798,8.0,0.6000000000000001,0.5,0.15000000000000002,0.09862605249479478,0.9694114443716393
799,8.0,0.7000000000000001,0.5,0.15000000000000002,0.07869085148050702,0.9797324476082917
800,8.0,0.8,0.5,0.1,0.10063803697663257,0.9661234915036555
801,9.0,0.0,0.5,0.1,0.10047227585033251,0.9672481358166494
802,9.0,0.1,0.5,0.15000000000000002,0.0892691268920028,0.9739960804219917
803,9.0,0.2,0.5,0.15000000000000002,0.08706494308653545,0.9753111158500538
804,9.0,0.30000000000000004,0.5,0.1,0.11230337429882811,0.9581709441016405
805,9.0,0.4,0.5,0.1,0.10412923775662422,0.9647766763438783
806,9.0,0.5,0.5,0.1,0.10980643776037863,0.9592221125999182
807,9.0,0.6000000000000001,0.5,0.15000000000000002,0.09637701661907877,0.9705638658032193
808,9.0,0.7000000000000001,0.5,0.1,0.10726227424673966,0.9608319784901539
809,9.0,0.8,0.5,0.1,0.08926584881171237,0.9749822544242535
810,10.0,0.0,0.5,0.15000000000000002,0.10103044266012037,0.9671151466744101
811,10.0,0.1,0.5,0.1,0.103918007045928,0.9650025333353608
812,10.0,0.2,0.5,0.1,0.10378695405569804,0.9665805192043289
813,10.0,0.30000000000000004,0.5,0.1,0.11027266542465616,0.9594121702854712
814,10.0,0.4,0.5,0.15000000000000002,0.09714626879669908,0.9695818880245848
815,10.0,0.5,0.5,0.1,0.09649052328819162,0.9700902539623123
816,10.0,0.6000000000000001,0.5,0.1,0.1154174497404281,0.955881800749282
817,10.0,0.7000000000000001,0.5,0.1,0.1129875587837516,0.9585721857020505
818,10.0,0.8,0.5,0.1,0.1072371479433441,0.9618464896038992
819,11.0,0.0,0.5,0.1,0.10243282040319164,0.9653782081472561
820,11.0,0.1,0.5,0.1,0.1008459042757257,0.9689757649876078
821,11.0,0.2,0.5,0.1,0.1133893363641856,0.9576011401760625
822,11.0,0.30000000000000004,0.5,0.1,0.09370448628594905,0.9713126970245293
823,11.0,0.4,0.5,0.1,0.10569465903957266,0.9641801581616963
824,11.0,0.5,0.5,0.1,0.10300656448207383,0.9656745749935665
825,11.0,0.6000000000000001,0.5,0.1,0.09565357744319698,0.9722960490208413
826,11.0,0.7000000000000001,0.5,0.1,0.1115429977796647,0.9593568861360543
827,11.0,0.8,0.5,0.1,0.10276233625614518,0.9657468420659577
828,12.0,0.0,0.5,0.05,0.12227508103644427,0.9516945576882709
829,12.0,0.1,0.5,0.1,0.09643049751769299,0.9709069059815907
830,12.0,0.2,0.5,0.1,0.11475767424240138,0.9577610465399925
831,12.0,0.30000000000000004,0.5,0.1,0.10826920779172826,0.9647813927588429
832,12.0,0.4,0.5,0.1,0.11693338125084908,0.9555327207065343
833,12.0,0.5,0.5,0.1,0.11068099355131414,0.9627817003559679
834,12.0,0.6000000000000001,0.5,0.1,0.10314591397054483,0.9682474290058378
835,12.0,0.7000000000000001,0.5,0.1,0.09931963992718792,0.964594582957354
836,12.0,0.8,0.5,0.1,0.1045693842282427,0.9645267178319495
837,13.0,0.0,0.5,0.1,0.11546221870410704,0.9586252218623957
838,13.0,0.1,0.5,0.1,0.11010312203683537,0.9616470164682511
839,13.0,0.2,0.5,0.1,0.1037702076753531,0.9677657408936339
840,13.0,0.30000000000000004,0.5,0.05,0.11706716480209547,0.9581294081471952
841,13.0,0.4,0.5,0.1,0.09708292063658178,0.9702208795605634
842,13.0,0.5,0.5,0.1,0.10032037200482681,0.9693091044006469
843,13.0,0.6000000000000001,0.5,0.1,0.11541899982455318,0.9579963251432824
844,13.0,0.7000000000000001,0.5,0.1,0.09656612849740935,0.9710906747602297
845,13.0,0.8,0.5,0.1,0.10021171535519524,0.9638848878769465
846,14.0,0.0,0.5,0.1,0.09876843062876194,0.9699089266530428
847,14.0,0.1,0.5,0.1,0.09873466738041894,0.9691153531238367
848,14.0,0.2,0.5,0.1,0.10356928877783989,0.9679501430910812
849,14.0,0.30000000000000004,0.5,0.05,0.11201279049192908,0.963799470488775
850,14.0,0.4,0.5,0.05,0.11532892822921782,0.9583468968015629
851,14.0,0.5,0.5,0.1,0.1084229640379138,0.9649728170178197
852,14.0,0.6000000000000001,0.5,0.1,0.10485308263487904,0.9684642559013631
853,14.0,0.7000000000000001,0.5,0.05,0.11724728119615306,0.9563470991806221
854,14.0,0.8,0.5,0.05,0.11295350314594134,0.9597342086334474
855,15.0,0.0,0.5,0.1,0.09112664760104044,0.9701031131693345
856,15.0,0.1,0.5,0.1,0.08900680377442684,0.9714155038948779
857,15.0,0.2,0.5,0.1,0.10676041028709425,0.964947007062567
858,15.0,0.30000000000000004,0.5,0.1,0.11535930630676407,0.9619969593946369
859,15.0,0.4,0.5,0.1,0.10523357142052378,0.9667955199023345
860,15.0,0.5,0.5,0.1,0.10657838891373754,0.965234518929796
861,15.0,0.6000000000000001,0.5,0.1,0.11054597504053311,0.9645027403790728
862,15.0,0.7000000000000001,0.5,0.1,0.0966558126089957,0.9662978237885015
863,15.0,0.8,0.5,0.1,0.06899694875180731,0.9831178185007328
864,0.0,0.0,0.6000000000000001,0.1,0.08848855076682033,0.9721588991692014
865,0.0,0.1,0.6000000000000001,0.05,0.11851513324042995,0.9556390147221554
866,0.0,0.2,0.6000000000000001,0.05,0.10666914237296674,0.9680267871207949
867,0.0,0.30000000000000004,0.6000000000000001,0.1,0.09796218772171766,0.9654831522875598
868,0.0,0.4,0.6000000000000001,0.1,0.07422600297625764,0.9807676409598135
869,0.0,0.5,0.6000000000000001,0.1,0.08528621341081828,0.9737513502720422
870,0.0,0.6000000000000001,0.6000000000000001,0.1,0.07865630484211242,0.9782998230127367
871,0.0,0.7000000000000001,0.6000000000000001,0.1,0.08308795498137637,0.9751032588066558
872,0.0,0.8,0.6000000000000001,0.1,0.07029397449168436,0.9825943034263664
873,1.0,0.0,0.6000000000000001,0.1,0.11084517215615644,0.962830286319972
874,1.0,0.1,0.6000000000000001,0.1,0.09906339559165142,0.9647640033560413
875,1.0,0.2,0.6000000000000001,0.1,0.11761319682368328,0.9604484641674955
876,1.0,0.30000000000000004,0.6000000000000001,0.1,0.0874114273341733,0.9725571121227983
877,1.0,0.4,0.6000000000000001,0.1,0.09484577478366588,0.9675437457357194
878,1.0,0.5,0.6000000000000001,0.1,0.08767098205818429,0.9722982413984356
879,1.0,0.6000000000000001,0.6000000000000001,0.1,0.11152452704902184,0.9558703713904878
880,1.0,0.7000000000000001,0.6000000000000001,0.1,0.08701464993070755,0.9736415776277553
881,1.0,0.8,0.6000000000000001,0.1,0.0682625490703668,0.9837354367478364
882,2.0,0.0,0.6000000000000001,0.1,0.11507789302641007,0.9625870055453292
883,2.0,0.1,0.6000000000000001,0.1,0.07550784379496939,0.980142480369314
884,2.0,0.2,0.6000000000000001,0.1,0.07231650411576986,0.9821643707596845
885,2.0,0.30000000000000004,0.6000000000000001,0.1,0.10187321534772295,0.9697309101212325
886,2.0,0.4,0.6000000000000001,0.1,0.10348691327155217,0.9616772227236579
887,2.0,0.5,0.6000000000000001,0.1,0.10329467097063218,0.9615637844772609
888,2.0,0.6000000000000001,0.6000000000000001,0.1,0.07754321836335638,0.9788047414943517
889,2.0,0.7000000000000001,0.6000000000000001,0.1,0.0726147619837356,0.9820111975137049
890,2.0,0.8,0.6000000000000001,0.1,0.09309972200409634,0.9688555075726439
891,3.0,0.0,0.6000000000000001,0.1,0.10218259526123463,0.9641963283906021
892,3.0,0.1,0.6000000000000001,0.1,0.07526897494457391,0.9804423997848724
893,3.0,0.2,0.6000000000000001,0.1,0.09015002778010403,0.9715028524404362
894,3.0,0.30000000000000004,0.6000000000000001,0.1,0.08436215115740708,0.9746126363835383
895,3.0,0.4,0.6000000000000001,0.1,0.08533088645780744,0.9752703645616644
896,3.0,0.5,0.6000000000000001,0.1,0.07255613045821567,0.9817857912846946
897,3.0,0.6000000000000001,0.6000000000000001,0.1,0.07681019553362836,0.9795056908426071
898,3.0,0.7000000000000001,0.6000000000000001,0.1,0.09285016174439663,0.9709631337331526
899,3.0,0.8,0.6000000000000001,0.1,0.08958371626488529,0.9733978201586052
900,4.0,0.0,0.6000000000000001,0.1,0.08219605202219746,0.9767400271895254
901,4.0,0.1,0.6000000000000001,0.1,0.11570312302828842,0.9519710984922553
902,4.0,0.2,0.6000000000000001,0.1,0.1191070979178022,0.9494477599593537
903,4.0,0.30000000000000004,0.6000000000000001,0.1,0.11001553326561234,0.9570754038851268
904,4.0,0.4,0.6000000000000001,0.1,0.07142272094008781,0.9827823359383101
905,4.0,0.5,0.6000000000000001,0.1,0.0912073818006216,0.9710592388431261
906,4.0,0.6000000000000001,0.6000000000000001,0.1,0.07530673064551766,0.9809725550827467
907,4.0,0.7000000000000001,0.6000000000000001,0.1,0.06641053207211099,0.984827741727716
908,4.0,0.8,0.6000000000000001,0.1,0.0789677120597924,0.9790147224655057
909,5.0,0.0,0.6000000000000001,0.1,0.09340977750435145,0.9694934701035427
910,5.0,0.1,0.6000000000000001,0.1,0.1012160234249545,0.9635949634290283
911,5.0,0.2,0.6000000000000001,0.1,0.07840978951022885,0.9793704423910337
912,5.0,0.30000000000000004,0.6000000000000001,0.1,0.07698507557200013,0.9804783648657084
913,5.0,0.4,0.6000000000000001,0.1,0.09698533342346959,0.9676804633799052
914,5.0,0.5,0.6000000000000001,0.1,0.10191757570318022,0.9633633402160479
915,5.0,0.6000000000000001,0.6000000000000001,0.1,0.09594998769576112,0.966822704552799
916,5.0,0.7000000000000001,0.6000000000000001,0.1,0.11089217716590988,0.9557092181361243
917,5.0,0.8,0.6000000000000001,0.1,0.0645598960293,0.9856416950843607
918,6.0,0.0,0.6000000000000001,0.1,0.08671688929355308,0.9746597153709168
919,6.0,0.1,0.6000000000000001,0.1,0.12003436493187739,0.949714542191607
920,6.0,0.2,0.6000000000000001,0.1,0.11542226110077208,0.9528295096126084
921,6.0,0.30000000000000004,0.6000000000000001,0.1,0.09594164118372706,0.9686439690740235
922,6.0,0.4,0.6000000000000001,0.1,0.11555833974288385,0.9521197058943572
923,6.0,0.5,0.6000000000000001,0.1,0.11837335895840591,0.9505166302602759
924,6.0,0.6000000000000001,0.6000000000000001,0.1,0.09646197937108164,0.9687555050039163
925,6.0,0.7000000000000001,0.6000000000000001,0.1,0.09535641930964218,0.9686727860914759
926,6.0,0.8,0.6000000000000001,0.1,0.11359701100429184,0.9541297335730413
927,7.0,0.0,0.6000000000000001,0.1,0.09796863831689298,0.9688403236631854
928,7.0,0.1,0.6000000000000001,0.1,0.09791522597060567,0.9668580466333861
929,7.0,0.2,0.6000000000000001,0.1,0.09220262412490728,0.9712375680171007
930,7.0,0.30000000000000004,0.6000000000000001,0.1,0.1045583935608855,0.9632951447122574
931,7.0,0.4,0.6000000000000001,0.1,0.09278606889294747,0.9707793708133615
932,7.0,0.5,0.6000000000000001,0.1,0.09343885851698513,0.9711912310714074
933,7.0,0.6000000000000001,0.6000000000000001,0.1,0.09770286559905854,0.9681429341570171
934,7.0,0.7000000000000001,0.6000000000000001,0.1,0.09298978444793445,0.9701433904268829
935,7.0,0.8,0.6000000000000001,0.1,0.11386744283014916,0.9547116430154792
936,8.0,0.0,0.6000000000000001,0.1,0.11059226602384502,0.956989251953277
937,8.0,0.1,0.6000000000000001,0.1,0.10844910533087128,0.9599778995210395
938,8.0,0.2,0.6000000000000001,0.1,0.11039377488544488,0.9583965468784134
939,8.0,0.30000000000000004,0.6000000000000001,0.1,0.09799388286175849,0.9676406129785426
940,8.0,0.4,0.6000000000000001,0.1,0.09851293210793995,0.9675833455109656
941,8.0,0.5,0.6000000000000001,0.1,0.0963660363144082,0.9684670237496442
942,8.0,0.6000000000000001,0.6000000000000001,0.1,0.09946912212489988,0.967073985324108
943,8.0,0.7000000000000001,0.6000000000000001,0.1,0.10355563390298114,0.9639383486898582
944,8.0,0.8,0.6000000000000001,0.1,0.09486771764860197,0.9708362968138392
945,9.0,0.0,0.6000000000000001,0.1,0.07848983317248825,0.9796526773382072
946,9.0,0.1,0.6000000000000001,0.05,0.11615633647661022,0.952624000520227
947,9.0,0.2,0.6000000000000001,0.1,0.11068906429294342,0.956591530456214
948,9.0,0.30000000000000004,0.6000000000000001,0.1,0.11040317659700648,0.9576087821260403
949,9.0,0.4,0.6000000000000001,0.1,0.11808435382569225,0.9502848522918251
950,9.0,0.5,0.6000000000000001,0.1,0.11933819173454395,0.9498640908254532
951,9.0,0.6000000000000001,0.6000000000000001,0.1,0.08778305025672133,0.9746683043108554
952,9.0,0.7000000000000001,0.6000000000000001,0.1,0.10936353226088902,0.9605506461647273
953,9.0,0.8,0.6000000000000001,0.1,0.09905004516143572,0.9673714108323614
954,10.0,0.0,0.6000000000000001,0.1,0.11234944376504756,0.9567214039545568
955,10.0,0.1,0.6000000000000001,0.05,0.11981413498280442,0.9505032189856966
956,10.0,0.2,0.6000000000000001,0.05,0.11436932687779332,0.9546828440309127
957,10.0,0.30000000000000004,0.6000000000000001,0.1,0.10824677668285582,0.9605735760525683
958,10.0,0.4,0.6000000000000001,0.1,0.10337611701442807,0.9658714510689518
959,10.0,0.5,0.6000000000000001,0.1,0.09041376023091147,0.9730905985988292
960,10.0,0.6000000000000001,0.6000000000000001,0.1,0.10209704169189313,0.9659956598608654
961,10.0,0.7000000000000001,0.6000000000000001,0.05,0.11617901436981136,0.9531466560878299
962,10.0,0.8,0.6000000000000001,0.1,0.1169578871762917,0.9534342921843136
963,11.0,0.0,0.6000000000000001,0.1,0.10432608880831665,0.964329207441693
964,11.0,0.1,0.6000000000000001,0.05,0.11665361820413737,0.9529365126689102
965,11.0,0.2,0.6000000000000001,0.1,0.11005661797923082,0.9618175197962107
966,11.0,0.30000000000000004,0.6000000000000001,0.1,0.0913944183933408,0.9724764751639552
967,11.0,0.4,0.6000000000000001,0.1,0.10833412203147794,0.961107871290368
968,11.0,0.5,0.6000000000000001,0.1,0.1130822318795428,0.9571185077847097
969,11.0,0.6000000000000001,0.6000000000000001,0.05,0.10693919936099106,0.962742247193523
970,11.0,0.7000000000000001,0.6000000000000001,0.05,0.12432642151864676,0.9466601746145659
971,11.0,0.8,0.6000000000000001,0.1,0.0968520785163477,0.968917693598024
972,12.0,0.0,0.6000000000000001,0.05,0.11512159163374426,0.9558129954195657
973,12.0,0.1,0.6000000000000001,0.1,0.1128550810329537,0.9580764983832811
974,12.0,0.2,0.6000000000000001,0.05,0.10031272830646105,0.9680217526837699
975,12.0,0.30000000000000004,0.6000000000000001,0.05,0.10143809709688646,0.9677610852296965
976,12.0,0.4,0.6000000000000001,0.1,0.10830307008655411,0.9622743091439333
977,12.0,0.5,0.6000000000000001,0.05,0.11570535380832347,0.9567921984251437
978,12.0,0.6000000000000001,0.6000000000000001,0.05,0.11623033412343603,0.9538778603773773
979,12.0,0.7000000000000001,0.6000000000000001,0.1,0.1005933223789277,0.9671588637110298
980,12.0,0.8,0.6000000000000001,0.1,0.09807890437556205,0.9680301426904313
981,13.0,0.0,0.6000000000000001,0.1,0.10796701819274827,0.9626282107063375
982,13.0,0.1,0.6000000000000001,0.1,0.10660501432982292,0.9596392452131625
983,13.0,0.2,0.6000000000000001,0.05,0.1278664677488134,0.9443564722260888
984,13.0,0.30000000000000004,0.6000000000000001,0.1,0.11974277642282904,0.9551828088723281
985,13.0,0.4,0.6000000000000001,0.1,0.11620388351366835,0.9566655643861058
986,13.0,0.5,0.6000000000000001,0.1,0.10486669302523081,0.9671240431773671
987,13.0,0.6000000000000001,0.6000000000000001,0.05,0.11752154000274265,0.9547624983657282
988,13.0,0.7000000000000001,0.6000000000000001,0.1,0.10836304455634456,0.9614600171725682
989,13.0,0.8,0.6000000000000001,0.05,0.09616310153491531,0.967197447417664
990,14.0,0.0,0.6000000000000001,0.05,0.12128564617874792,0.9503216979537699
991,14.0,0.1,0.6000000000000001,0.1,0.10853978088397562,0.9631142876167915
992,14.0,0.2,0.6000000000000001,0.05,0.11450312952262967,0.960512065733915
993,14.0,0.30000000000000004,0.6000000000000001,0.05,0.11690543934768699,0.9550941625997663
994,14.0,0.4,0.6000000000000001,0.1,0.09401040893911149,0.9711682026129138
995,14.0,0.5,0.6000000000000001,0.05,0.09947650169784082,0.9644958801342705
996,14.0,0.6000000000000001,0.6000000000000001,0.05,0.11509048080452236,0.9573756083861126
997,14.0,0.7000000000000001,0.6000000000000001,0.05,0.10486684342429375,0.9668714699753823
998,14.0,0.8,0.6000000000000001,0.05,0.10866883140667263,0.9629449656990412
999,15.0,0.0,0.6000000000000001,0.05,0.11650135514364617,0.9570028383590009
1000,15.0,0.1,0.6000000000000001,0.1,0.10318809866966282,0.9621073645316316
1001,15.0,0.2,0.6000000000000001,0.05,0.12023384429199528,0.9548895443647424
1002,15.0,0.30000000000000004,0.6000000000000001,0.05,0.11920954040544035,0.9555815224874242
1003,15.0,0.4,0.6000000000000001,0.1,0.11500014709375485,0.9586419651884678
1004,15.0,0.5,0.6000000000000001,0.1,0.10667940860582528,0.9637819717363075
1005,15.0,0.6000000000000001,0.6000000000000001,0.05,0.11168658313600814,0.9608450946766306
1006,15.0,0.7000000000000001,0.6000000000000001,0.05,0.10652357342106382,0.9590567346226316
1007,15.0,0.8,0.6000000000000001,0.05,0.11562747854543741,0.955957250361909
1008,0.0,0.0,0.7000000000000001,0.05,0.12071853521065269,0.953100749369826
1009,0.0,0.1,0.7000000000000001,0.05,0.0914532289194545,0.9704578351975047
1010,0.0,0.2,0.7000000000000001,0.05,0.09524589482202217,0.967675753397929
1011,0.0,0.30000000000000004,0.7000000000000001,0.05,0.11206677315051784,0.9624719552362971
1012,0.0,0.4,0.7000000000000001,0.05,0.11362429993193852,0.9608670855499531
