trial,rt,response,baseimg0,baseimg1,recording0,recording1,obj_name,worldtype,sim_x_result,obj_cond,bg_cond,world,cond,count,img0,img1,background_color_idx,background_color,pid,answer,img
4,5304,50,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.mp4,bottombump_1,maybe,414.13704636604837,nocol,background,hh_hl_unlink_plinko_0252,nocol,3,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_1.jpg,0,brown,5de7d12c26dd95000b6824c5,1,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_0.jpg
5,12274,46,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_1.mp4,bottombump_0,maybe,128.6795095448346,maybecol,background,hh_hl_unlink_plinko_0269,maybecol,5,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_1.jpg,0,brown,5de7d12c26dd95000b6824c5,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_1.jpg
6,11897,50,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_1.mp4,topbump_0,maybe,342.13035420543804,col_early,background,hh_hl_unlink_plinko_0202,col_early,2,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_1.jpg,0,brown,5de7d12c26dd95000b6824c5,1,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_0.jpg
7,12028,29,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.mp4,bottombump_1,definite,299.69275355286663,col_late,foreground,lh_ll_unlink_plinko_0217,col_late,4,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_1.jpg,0,brown,5de7d12c26dd95000b6824c5,1,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_0.jpg
8,5792,50,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.mp4,bottombump_1,maybe,210.6695830692287,maybecol,foreground,hh_hl_unlink_plinko_0246,maybecol,6,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_1.jpg,0,brown,5de7d12c26dd95000b6824c5,1,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_0.jpg
9,9938,48,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.mp4,bottombump_1,definite,178.89108524744103,col_late,background,lh_ll_unlink_plinko_0060,col_late,8,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_1.jpg,0,brown,5de7d12c26dd95000b6824c5,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg
10,3582,50,assets/targets/lh_hl_unlink_plinko_0110/nocol_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/nocol_foreground_1.mp4,topbump_0,definite,579.1184681837389,nocol,foreground,lh_hl_unlink_plinko_0110,nocol,2,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_1.jpg,0,brown,5de7d12c26dd95000b6824c5,0,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_1.jpg
11,7963,49,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_1.mp4,bottombump_0,definite,486.19575377717797,col_late,background,lh_ll_unlink_plinko_0155,col_late,5,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_1.jpg,0,brown,5de7d12c26dd95000b6824c5,0,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_1.jpg
12,10028,54,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_1.mp4,topbump_1,maybe,250.0,col_early,background,hh_hl_unlink_plinko_0105,col_early,2,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_1_1.jpg,0,brown,5de7d12c26dd95000b6824c5,0,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_1_1.jpg
13,7569,50,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.mp4,bottombump_1,maybe,110.03027065338334,maybecol,foreground,hh_hl_unlink_plinko_0240,maybecol,4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_1.jpg,0,brown,5de7d12c26dd95000b6824c5,1,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_0.jpg
14,5492,50,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_1.mp4,bottombump_0,definite,263.0,nocol,background,lh_hl_unlink_plinko_0036,nocol,2,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_memory_1_1.jpg,0,brown,5de7d12c26dd95000b6824c5,0,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_memory_1_1.jpg
15,5003,50,assets/targets/hh_hl_unlink_plinko_0393/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/nocol_foreground_1.mp4,topbump_3,maybe,321.6282360134022,nocol,foreground,hh_hl_unlink_plinko_0393,nocol,1,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_memory_1_1.jpg,0,brown,5de7d12c26dd95000b6824c5,1,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_memory_1_0.jpg
0,25031,22,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_1.mp4,bottombump_1,maybe,154.51579845404194,maybecol,foreground,hh_hl_unlink_plinko_0315,maybecol,11,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_1.jpg
1,10867,84,assets/targets/lh_ll_unlink_plinko_0091/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_late_foreground_1.mp4,bottombump_1,definite,346.48818688402326,col_late,foreground,lh_ll_unlink_plinko_0091,col_late,9,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_1.jpg
2,10599,70,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_1.mp4,topbump_2,maybe,391.88179101941404,col_early,background,hh_hl_unlink_plinko_0393,col_early,4,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_2_1.jpg
3,10320,47,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_1.mp4,topbump_2,maybe,210.6695830692287,nocol,foreground,hh_hl_unlink_plinko_0246,nocol,4,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_1.jpg
4,6149,100,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_1.mp4,topbump_2,definite,486.19575377717797,col_early,foreground,lh_ll_unlink_plinko_0155,col_early,4,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,1,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_2_0.jpg
5,10579,20,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_1.mp4,bottombump_2,maybe,381.7639212480982,maybecol,background,hh_hl_unlink_plinko_0202,maybecol,10,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_1.jpg
6,6283,51,assets/targets/hh_hl_unlink_plinko_0105/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/nocol_foreground_1.mp4,topbump_4,maybe,66.58860255831411,nocol,foreground,hh_hl_unlink_plinko_0105,nocol,3,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_1.jpg
7,7504,23,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_1.mp4,topbump_1,definite,303.0,col_early,background,lh_hl_unlink_plinko_0111,col_early,2,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_memory_2_1.jpg
8,4839,92,assets/targets/lh_hl_unlink_plinko_0049/col_early_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_early_foreground_1.mp4,topbump_1,definite,197.3742390087537,col_early,foreground,lh_hl_unlink_plinko_0049,col_early,4,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,1,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_2_0.jpg
9,6813,69,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.mp4,bottombump_3,maybe,276.0147721684369,maybecol,background,hh_hl_unlink_plinko_0252,maybecol,9,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_1.jpg
10,5728,52,assets/targets/hh_hl_unlink_plinko_0269/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/maybecol_foreground_1.mp4,bottombump_0,maybe,128.6795095448346,maybecol,foreground,hh_hl_unlink_plinko_0269,maybecol,9,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_1.jpg
11,8108,40,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_1.mp4,bottombump_2,definite,276.9182386483981,col_late,foreground,lh_hl_unlink_plinko_0036,col_late,7,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_1_1.jpg,0,brown,60fe3252c179ab2b162d24d0,1,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_1_0.jpg
12,4835,60,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.mp4,bottombump_1,definite,178.89108524744103,col_late,background,lh_ll_unlink_plinko_0060,col_late,15,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg
13,5229,77,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_1.mp4,bottombump_1,definite,417.48815538692185,col_late,background,lh_ll_unlink_plinko_0217,col_late,8,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_1.jpg,0,brown,60fe3252c179ab2b162d24d0,1,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_0.jpg
14,3839,33,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_1.mp4,topbump_0,definite,579.1184681837389,nocol,background,lh_hl_unlink_plinko_0110,nocol,4,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_1.jpg
15,3967,60,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_1.mp4,topbump_0,maybe,298.0,nocol,background,hh_hl_unlink_plinko_0240,nocol,8,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_1.jpg,0,brown,60fe3252c179ab2b162d24d0,0,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_1.jpg
0,28571,32,assets/targets/lh_ll_unlink_plinko_0091/nocol_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/nocol_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/nocol_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/nocol_foreground_1.mp4,topbump_0,definite,237.3627255637639,nocol,foreground,lh_ll_unlink_plinko_0091,nocol,2,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_memory_2_1.jpg
1,7720,43,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_1.mp4,bottombump_0,maybe,66.58860255831411,maybecol,background,hh_hl_unlink_plinko_0105,maybecol,12,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_1.jpg
2,6388,0,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_1.mp4,topbump_1,definite,579.1184681837389,col_early,foreground,lh_hl_unlink_plinko_0110,col_early,7,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_1.jpg
3,8272,100,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_1.mp4,topbump_2,maybe,342.13035420543804,nocol,background,hh_hl_unlink_plinko_0202,nocol,7,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_2_1.jpg
4,10509,71,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_1.mp4,bottombump_1,maybe,154.51579845404194,maybecol,foreground,hh_hl_unlink_plinko_0315,maybecol,12,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,1,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_0.jpg
5,9822,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.mp4,bottombump_0,definite,197.3742390087537,col_late,foreground,lh_hl_unlink_plinko_0049,col_late,10,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_1.jpg
6,8098,65,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_1.mp4,bottombump_0,definite,486.19575377717797,col_late,background,lh_ll_unlink_plinko_0155,col_late,11,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,1,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_0.jpg
7,9414,29,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_1.mp4,topbump_0,maybe,128.6795095448346,col_early,foreground,hh_hl_unlink_plinko_0269,col_early,5,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_2_1.jpg
8,6944,31,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_1.mp4,bottombump_1,definite,280.68451640601694,col_late,foreground,lh_hl_unlink_plinko_0111,col_late,13,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg,1,blue,6312ada1ce715ee3916c3748,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg
9,7486,6,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_1.mp4,topbump_1,maybe,298.0,col_early,background,hh_hl_unlink_plinko_0240,col_early,3,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_2_1.jpg
10,4870,36,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_1.mp4,bottombump_0,definite,299.69275355286663,nocol,foreground,lh_ll_unlink_plinko_0217,nocol,5,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_2_1.jpg
11,3576,59,assets/targets/lh_ll_unlink_plinko_0060/col_early_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_early_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_early_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_early_background_1.mp4,topbump_4,definite,537.3194495699454,col_early,background,lh_ll_unlink_plinko_0060,col_early,3,assets/targets/lh_ll_unlink_plinko_0060/col_early_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_early_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,1,assets/targets/lh_ll_unlink_plinko_0060/col_early_background_memory_2_0.jpg
