,rt,response,baseimg0,baseimg1,recording0,recording1,obj_name,worldtype,sim_x_result,obj_cond,bg_cond,world,cond,count,img0,img1,background_color_idx,background_color,pid,answer,img
1285,9511,100,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_1.mp4,topbump_0,definite,579.1184681837389,nocol,background,lh_hl_unlink_plinko_0110,nocol,16,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,0,assets/targets/lh_hl_unlink_plinko_0110/nocol_background_memory_2_1.jpg
1286,7438,0,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.mp4,bottombump_1,definite,299.69275355286663,col_late,foreground,lh_ll_unlink_plinko_0217,col_late,29,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,1,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_0.jpg
1287,8002,100,assets/targets/hh_hl_unlink_plinko_0269/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/maybecol_foreground_1.mp4,bottombump_0,maybe,128.6795095448346,maybecol,foreground,hh_hl_unlink_plinko_0269,maybecol,24,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_2_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_2_1.jpg
1288,8900,100,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_1.mp4,topbump_1,maybe,66.58860255831411,col_early,foreground,hh_hl_unlink_plinko_0105,col_early,13,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_2_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,1,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_2_0.jpg
1289,8190,100,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.mp4,bottombump_1,definite,280.68451640601694,col_late,background,lh_hl_unlink_plinko_0111,col_late,31,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,0,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg
1290,11211,0,assets/targets/hh_hl_unlink_plinko_0202/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/col_early_foreground_1.mp4,topbump_0,maybe,381.7639212480982,col_early,foreground,hh_hl_unlink_plinko_0202,col_early,15,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,1,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_0.jpg
1291,7753,100,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_1.mp4,bottombump_1,maybe,425.00795682087204,maybecol,background,hh_hl_unlink_plinko_0315,maybecol,30,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,1,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_0.jpg
1292,15885,100,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_1.mp4,bottombump_0,definite,187.137303264766,col_late,background,lh_hl_unlink_plinko_0049,col_late,29,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_1.jpg
1293,7164,100,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_1.mp4,topbump_1,maybe,298.0,col_early,background,hh_hl_unlink_plinko_0240,col_early,14,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_1_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,0,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_1_1.jpg
1294,15850,100,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_1.mp4,topbump_0,maybe,336.0,col_early,background,hh_hl_unlink_plinko_0252,col_early,14,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_1_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,1,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_1_0.jpg
1295,11168,100,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_1.mp4,bottombump_3,maybe,321.6282360134022,maybecol,background,hh_hl_unlink_plinko_0393,maybecol,27,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_1.jpg,1,blue,63d42c21dc6f4d60e34cc337,0,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_1.jpg
1296,35456,37,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_1.mp4,bottombump_1,definite,280.68451640601694,col_late,foreground,lh_hl_unlink_plinko_0111,col_late,23,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg
1297,7106,40,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_1.mp4,bottombump_1,maybe,425.00795682087204,maybecol,background,hh_hl_unlink_plinko_0315,maybecol,22,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,1,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_0.jpg
1298,6027,46,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_1.mp4,topbump_2,maybe,342.13035420543804,nocol,background,hh_hl_unlink_plinko_0202,nocol,10,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_1.jpg
1299,6475,55,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_1.mp4,bottombump_3,maybe,414.13704636604837,maybecol,foreground,hh_hl_unlink_plinko_0252,maybecol,20,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_1.jpg
1300,5668,58,assets/targets/hh_hl_unlink_plinko_0105/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/maybecol_foreground_1.mp4,bottombump_0,maybe,66.58860255831411,maybecol,foreground,hh_hl_unlink_plinko_0105,maybecol,22,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_1.jpg
1301,4674,46,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.mp4,bottombump_1,definite,178.89108524744103,col_late,background,lh_ll_unlink_plinko_0060,col_late,25,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_1.jpg,1,blue,614ff5087d00000408f278d5,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg
1302,4719,54,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_1.mp4,topbump_2,maybe,210.6695830692287,nocol,foreground,hh_hl_unlink_plinko_0246,nocol,11,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,1,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_0.jpg
1303,5610,55,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_1.mp4,topbump_2,definite,486.19575377717797,col_early,foreground,lh_ll_unlink_plinko_0155,col_early,9,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,1,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_0.jpg
1304,3555,54,assets/targets/hh_hl_unlink_plinko_0393/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/col_early_foreground_1.mp4,topbump_2,maybe,321.6282360134022,col_early,foreground,hh_hl_unlink_plinko_0393,col_early,9,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_1_1.jpg
1305,3604,46,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_1.mp4,topbump_4,maybe,128.6795095448346,nocol,background,hh_hl_unlink_plinko_0269,nocol,12,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_1.jpg
1306,2708,46,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_1.mp4,bottombump_1,maybe,191.45561256434,maybecol,background,hh_hl_unlink_plinko_0240,maybecol,17,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_1.jpg,1,blue,614ff5087d00000408f278d5,1,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_0.jpg
1307,6263,52,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_1.mp4,bottombump_0,definite,299.69275355286663,nocol,foreground,lh_ll_unlink_plinko_0217,nocol,7,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_1.jpg
1308,4060,51,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_1.mp4,topbump_1,definite,499.5642258056632,col_early,background,lh_hl_unlink_plinko_0049,col_early,8,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_2_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_2_1.jpg
1309,6256,53,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.mp4,bottombump_1,definite,237.3627255637639,col_late,background,lh_ll_unlink_plinko_0091,col_late,17,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_1.jpg,1,blue,614ff5087d00000408f278d5,1,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_0.jpg
1310,3545,57,assets/targets/lh_hl_unlink_plinko_0110/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_late_foreground_1.mp4,bottombump_0,definite,468.6044073920636,col_late,foreground,lh_hl_unlink_plinko_0110,col_late,17,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_1_1.jpg,1,blue,614ff5087d00000408f278d5,0,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_1_1.jpg
1311,3594,50,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_1.mp4,topbump_0,definite,263.0,col_early,background,lh_hl_unlink_plinko_0036,col_early,12,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_2_1.jpg,1,blue,614ff5087d00000408f278d5,1,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_2_0.jpg
1312,96987,73,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.mp4,bottombump_1,maybe,110.03027065338334,maybecol,foreground,hh_hl_unlink_plinko_0240,maybecol,19,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,1,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_0.jpg
1313,40864,23,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.mp4,bottombump_1,maybe,210.6695830692287,maybecol,foreground,hh_hl_unlink_plinko_0246,maybecol,21,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,1,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_0.jpg
1314,30628,4,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.mp4,bottombump_0,definite,197.3742390087537,col_late,foreground,lh_hl_unlink_plinko_0049,col_late,22,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_1.jpg
1315,12296,76,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_1.mp4,bottombump_0,definite,299.69275355286663,nocol,background,lh_ll_unlink_plinko_0217,nocol,8,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_2_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,1,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_2_0.jpg
1316,15744,17,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.mp4,bottombump_3,maybe,276.0147721684369,maybecol,background,hh_hl_unlink_plinko_0252,maybecol,22,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_1.jpg
1317,12585,86,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_1.mp4,topbump_0,maybe,342.13035420543804,col_early,background,hh_hl_unlink_plinko_0202,col_early,8,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/hh_hl_unlink_plinko_0202/col_early_background_memory_2_1.jpg
1318,13789,16,assets/targets/lh_ll_unlink_plinko_0060/nocol_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/nocol_foreground_1.mp4,bottombump_2,definite,178.89108524744103,nocol,foreground,lh_ll_unlink_plinko_0060,nocol,9,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_1_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_1_1.jpg
1319,21683,32,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_1.mp4,topbump_3,maybe,154.51579845404194,nocol,background,hh_hl_unlink_plinko_0315,nocol,10,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_1_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_1_1.jpg
1320,21123,79,assets/targets/lh_hl_unlink_plinko_0036/col_early_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_early_foreground_1.mp4,topbump_0,definite,116.68955132448988,col_early,foreground,lh_hl_unlink_plinko_0036,col_early,13,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,1,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_0.jpg
1321,8644,74,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.mp4,bottombump_1,definite,237.3627255637639,col_late,background,lh_ll_unlink_plinko_0091,col_late,20,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_1.jpg
1322,5995,36,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_1.mp4,bottombump_0,definite,486.19575377717797,col_late,background,lh_ll_unlink_plinko_0155,col_late,21,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_1.jpg
1323,11673,59,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_1.mp4,topbump_0,maybe,275.7787961946029,col_early,background,hh_hl_unlink_plinko_0269,col_early,11,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_1_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_1_1.jpg
1324,11532,67,assets/targets/hh_hl_unlink_plinko_0105/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/nocol_foreground_1.mp4,topbump_4,maybe,66.58860255831411,nocol,foreground,hh_hl_unlink_plinko_0105,nocol,8,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_1.jpg,1,blue,5590a34cfdf99b729d4f69dc,0,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_1.jpg
